,TCGA-3L-AA1B-01A-11R-A37K-07,TCGA-4N-A93T-01A-11R-A37K-07,TCGA-4T-AA8H-01A-11R-A41B-07,TCGA-5M-AAT4-01A-11R-A41B-07,TCGA-5M-AAT5-01A-21R-A41B-07
401944,2.48487090950758,1.84254374255906,1.97392803663728,3.33329822701459,2.39792244205391
143458,3.57007518122075,0.282636781213666,-0.67369816401155,3.86282370651526,3.64962425650302
26119,4.67939915179662,3.82398217471669,4.9475694257534,4.34941537626736,3.92474080445671
3949,4.8440138459564,6.22104963316626,6.21125621625586,6.62314567548174,6.50085419230952
84247,3.88202870260098,1.79710241480158,3.16922304414685,3.65284559112323,2.89249080417199
23641,2.44513909970479,0.261046906114437,-0.484332092379163,0.422192117387485,-0.0195050011911905
116842,0.411898221178831,0.662932036125534,0.0351837210172392,-0.303528151353221,0.27619295561739
11061,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
3950,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
51176,6.18804297427024,0.880725926733619,-0.229954693154762,2.11655477805054,2.64513284736245
10637,6.22684220676925,9.06529795860206,7.99293404862657,7.8125784739402,6.86358069876521
7044,2.13829856357343,2.10915077036018,3.09828294347544,-4.0840184042538,-4.85229855696428
389170,-1.96978054279261,-0.67536564925829,-0.826258235134949,-2.09524372219513,-1.6322374214542
149018,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
93273,0.332397756604986,-2.30023226683237,5.73962602148124,2.28892240265119,0.143815669061724
221496,5.24699363070821,5.59698691927773,5.14788661233418,5.46199231464654,5.35299865272485
23592,3.87377087677482,3.1308674524987,3.57209168514631,3.03274705898122,3.65795027656905
55891,-3.48202952930639,-3.728630186928,-6.64385618977472,-3.7822874862873,-6.64385618977472
79165,4.16621845395754,4.47670686569123,3.66735023359251,4.37111636481924,4.26340699956946
114823,6.7751208188494,7.63312029158505,6.47180937024847,6.36856202735622,6.81738187015054
94059,3.84090427004657,3.84191546742244,3.69270856464327,4.3381150526324,3.84439617357108
123169,4.54575930469793,2.73484044640949,3.76178174781738,3.90066969573137,4.49356444096835
64175,3.91914015068556,2.50389642267955,2.67131169452844,3.42444785756718,3.20290923123528
55214,0.781726120456984,-0.0567245289102676,5.24813915524586,2.47259400414423,1.51467484934945
10536,3.69297451082141,0.760188447051894,0.977042639613022,2.39231195771551,2.03382093614569
23484,4.92714885551549,3.99853701737977,4.94328391782425,4.1273916867346,3.90455342879093
54741,5.11471569770421,2.87440097385225,4.33222673479802,4.12512312390628,3.66761844387498
3953,1.97136889364668,1.67430890938589,1.30140194164344,1.30462984501765,1.80899547736152
3952,-3.47928936562721,-5.68083472414003,-6.64385618977472,-5.69707209126815,-4.02063784141569
3954,4.86899087944901,3.47723536817941,4.75649171657787,4.95371534612167,4.43645756469109
137994,0.64137136799172,-0.0620988458146355,1.12655788851021,-0.827054775458383,-1.40326455228495
25875,5.87821375627723,6.06161283632222,5.77517410902296,5.84724313219057,5.7599257461258
342900,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
3955,7.46785977384695,6.88721798261576,6.36094283293638,6.30175565973174,6.21131799044812
85329,-4.08892350715886,-5.0504656056084,-4.5578073225597,-6.64385618977472,-4.97295704006317
29124,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
56891,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.0718760197906,-3.945031482754
3956,8.63803624068699,6.6898249200878,6.86893008250768,7.72445067152349,7.79866277060119
3957,2.63837686091558,1.88978405196711,3.26937703183576,-1.93826493203789,2.57135590572006
3959,9.25662744855646,9.29362082566729,9.35767727760477,9.31282236762758,8.11187730604043
3958,9.58287411663973,10.5976219129448,10.6136758475059,10.406653722424,10.0630014485892
3960,10.1821719299426,10.6460956510975,10.8184188986026,9.7115794766191,10.7313091582137
653499,-2.93565350931103,-0.508664896576317,-2.60727806121707,-2.34014414823624,-0.65946103824851
3963,-1.04806051478444,-2.29170149877664,-6.64385618977472,-1.08872307322158,-0.685456861597355
3964,3.98587417491207,4.02418801188419,4.12442183518993,3.54221092926424,3.60595386229183
284194,3.83863667849295,3.84570305817719,1.27589470747055,0.0123306940798824,-1.1307234338574
654346,3.69297886495819,4.72021993581024,3.566545998291,1.30168719117127,2.2728564981907
3965,7.4913924667687,7.77978600875198,7.21671619081699,6.03881913356339,6.57772718403923
9211,-3.95033126882557,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
55203,0.676984719289612,-1.94126624475851,-2.83915742292762,0.20391803723837,-1.93831519077597
203190,-2.77713054795309,-5.03658753172616,-6.64385618977472,-3.83700700570735,-6.64385618977472
163175,1.39804485140081,1.15599264290082,-0.0119360163802439,2.28959485254414,-0.551028485484618
5641,5.92063126760065,5.72033129695078,6.41420379695621,6.63564831758964,5.72005077741541
55366,3.67582616116143,4.86000378069268,4.2993562501322,4.40810390098675,4.27364900097544
8549,6.37512085307429,2.73838714517923,4.74758635109333,6.67107494047011,5.61197703420092
59352,3.16682753441597,5.38733408989782,4.96757914924597,4.41406403949344,2.58502959636747
51557,-5.84526321975094,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.90638015306496
1939,5.22526092375432,5.25820334956834,5.60442680035865,5.11114355105764,5.2681148218047
3972,-0.852814894643881,-3.33255628756312,-2.74158802027799,-1.91895626204167,-1.77586178543479
3973,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
340596,-3.15202041574669,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.62675320015285
10184,3.68748302788429,2.74555210707592,2.86311101119512,2.83217544907511,3.17301555177425
375612,-2.02259217640401,-0.280476807126139,-2.80527901767387,-2.46635980657428,2.50957710520481
375323,-5.80244441687288,-5.91593590673627,-5.59985706961017,-6.64385618977472,-5.86616979766417
222662,-5.11201050230002,-6.64385618977472,-6.64385618977472,-5.30659390446503,-5.21171869462414
10186,3.45211397990298,0.898561087822826,0.671152430234264,2.19608302614646,1.81072204204881
64077,4.04348778107115,3.73181312518047,4.39541003043449,3.77405893724233,2.63595123749743
3975,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
9355,-2.80470875195148,-4.73468848378125,-3.70486903578984,-4.7608302289668,-4.6470302283635
8022,-6.64385618977472,-5.37439420862949,-6.64385618977472,-5.39530200518306,-5.30417644754653
89884,-1.94852177862826,-2.07055908318406,-1.98597893524969,-1.49016994243116,-1.90619777364168
64211,-2.58786666976771,-3.02040063179826,-6.64385618977472,-6.64385618977472,-6.64385618977472
26468,0.431420876231478,-1.99618808472691,-1.65360576285277,0.0258448305877184,-1.43903231232745
431707,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
56956,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
11019,4.14819875009256,2.55650543447969,3.56979344613795,3.82827406432961,2.91116614000541
3977,-0.0473412027561731,-3.07152277376221,-2.4066574137574,-3.43742693243713,-3.45096570559371
3976,3.61089348591364,3.63587287088457,4.72261409192378,4.23364032175612,5.01483366594485
3978,4.86620598521043,4.51484837175165,5.1973654882873,5.29013020135818,5.55964207593938
3980,4.31445832874038,3.37595597320333,3.55923178616762,4.1254999859374,4.08076964376604
3981,2.52825023085958,2.70313749519455,2.40948154424692,1.6019643573013,1.98343614573531
11024,-1.89925035231213,-6.64385618977472,-3.80688947253737,-4.4841568876297,-6.64385618977472
11027,-2.84950526587253,-4.24857823050565,-6.64385618977472,-1.71271274728713,-6.64385618977472
11026,-3.47277187813387,-4.81206233120745,-4.29091967433992,-2.15345354085746,-2.75389131464229
23547,-2.02383096207285,-4.31257585759661,-6.64385618977472,-5.07706490197084,-4.97359842960191
353514,0.0223241842811278,-3.77052357879224,-3.10219627579554,1.01760866214999,-0.80769166573686
79168,-1.10720356361465,-2.22648848920086,-2.96195393484888,-1.19764045078883,-4.19676981797439
10859,1.18071983058247,-1.04155606173151,-3.03070037546952,-1.23281981019059,-1.82118609432456
10288,0.851214995603403,-2.08426214943201,-2.18267404517064,-0.0710667061777679,-0.614794242402498
11025,-0.876673744662758,-6.64385618977472,-2.12528321581366,-0.650845602951383,-2.61280960298723
11006,2.2696293267994,-1.07485740544548,-1.00197704565171,-0.150764025072701,0.389225787689294
10990,0.237208556549066,-4.46941707825083,-1.20640518020032,-1.3904625239133,-2.08730085914014
79166,-5.04514335045837,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.91485741849768
3982,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
51474,6.065060820532,5.78520125595921,6.88305385362345,5.15282364156117,6.07040236042346
22998,2.96488048927902,0.565681261541787,1.17662425063788,-0.450784540356489,1.47329347410572
8994,4.06032051175165,3.70971159019145,3.91564808518512,3.82710956080161,3.81106347925324
80774,3.24220945988649,3.03514653640136,0.741986444166695,1.43909513954291,1.45522587578139
54923,3.8493430967579,5.80527427178347,3.65904775080729,3.18372504676306,4.71612901729481
3984,5.03793739062842,4.30584801980298,3.99188412855024,5.22973396356266,4.14535408972852
3985,5.04400114445499,4.7018752427426,4.79249660804836,5.10674371611527,5.18078164639246
3987,3.82128296242193,1.97089260410867,3.08555325452891,3.80215521391942,3.50708335896301
55679,4.31835851205058,2.05923821225811,6.14589072255985,2.81092681143256,2.19950636781643
100271835,-1.84666834675085,-1.25969579699325,-3.21601986916748,-1.85259653129765,-0.449286516290286
96626,-2.47536407926031,-6.64385618977472,-6.64385618977472,-3.3324120945954,-4.53680478770412
79727,-6.64385618977472,-6.64385618977472,-5.32069357133973,-6.64385618977472,-6.64385618977472
389421,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,2.32922373357878
55957,3.37068991179853,3.9013759921143,3.01274332930094,3.62943853250397,3.47199381298199
91750,2.01410218430136,0.681888985054639,1.32332979461627,2.14647298549298,1.02144492070492
132660,2.35614482114686,1.04844270002564,1.93279459418199,1.6695029299208,2.13854326143261
8825,2.38376862487331,-1.35556509344384,-2.03091779780417,-1.91184356974057,2.77963530469251
64130,2.35916641355961,3.90400380928816,2.24977804067547,3.05935187239298,3.03044740510683
55327,3.15526573371644,3.46773581341122,3.390380941634,3.49189184429993,3.78924354083722
286826,1.59545046613632,1.81574360652957,1.9859741483137,2.44042520792479,2.43955069281519
84894,1.97140836150379,-0.755443690892838,-0.637042830966609,1.23275429512869,1.17704173378345
158038,-3.66146561097263,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
645191,-6.64385618977472,-4.01834437657231,-4.81760833080365,-1.13106649987841,-6.64385618977472
339398,-2.91382820060643,-4.37763754418362,-4.29334846384349,-6.64385618977472,-4.73369837294628
55180,2.52600284806607,1.87824281380016,2.85463769006744,2.3131800578479,2.50613354217981
3988,5.29238018756992,5.13683426928905,5.09876789115377,5.39942340856884,3.82258065150607
3990,-1.67760575304909,-3.79696737157474,-4.53243202536697,-3.58494319848556,-2.31997586178263
3991,2.18196845959065,2.47025074039766,2.10323642769978,2.01913705272804,2.64396268419363
8513,-4.59797039585447,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
9388,3.1120459724359,3.5239669970294,3.68409977536158,4.47705945578923,3.97963706180116
200879,3.66848012499533,4.79636113684167,5.44139592035996,4.65701881505708,4.17389647792114
149998,-4.81169605562619,-4.25501002551268,-6.64385618977472,-6.64385618977472,-3.66603669711621
142910,-4.6969439204015,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
643414,-4.42510157044608,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
340654,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
643418,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
51601,2.98051869879931,2.93168234583167,1.87364577201451,2.61579614861731,2.4628956281393
387787,1.10707312161801,1.67855395372527,0.625364475102883,1.82585093872785,1.4152330326385
9516,6.20443190516029,6.69850173089941,5.7358598193989,6.06878747419455,6.01126496235248
128077,3.63826998762036,2.19620050171956,1.66893499014256,2.18655321428011,1.64076463850394
167410,-3.66580100361166,-5.78439916382225,-5.43166951326266,-6.64385618977472,-5.17301559472621
3996,3.14666408969248,2.3499415727095,3.14875222483644,3.27210282598878,2.15132971641338
3993,7.40668483383213,8.24486712450478,7.83284966796995,6.86611326822535,7.2616973862451
84298,5.58054135349895,5.13654982650384,5.47788168922626,5.31941271007574,5.5086453540132
79748,-6.64385618977472,-6.64385618977472,-3.76261121531188,-6.64385618977472,-6.64385618977472
3998,4.93066488443355,3.74202632932109,3.99341719178385,4.83561425152536,4.25272889683491
81562,4.08813620676521,4.30044253516479,2.96555026652022,4.37727438191582,3.28581157528584
10960,7.87810173902821,7.55610941510579,7.03110438223998,7.03490592627479,8.05182995645973
55716,4.83635670563038,5.32849636461113,4.52388249692115,4.24818438998799,3.75916678954822
64327,5.05696106765137,3.7530334534127,3.94576066772012,4.75429042907935,3.82171960506179
55788,5.37134102329358,5.79962374045724,5.18727193491061,4.81185727838921,5.19682716998969
92255,2.24626545979548,0.891602789316,1.94058443164673,1.38962710270385,0.131066114813824
29995,4.27606768476337,2.93840515570803,3.02721376829429,2.81164724697087,3.10741412746631
64788,3.44257949139572,3.90924766217948,2.65050031486894,3.71888175777744,3.69360125861268
91289,4.88125518830358,4.5161126376436,4.50190796794901,4.50553149455347,4.55558005808195
89782,1.37809364513164,0.518192653620076,1.59467586786375,2.37213527697025,0.493111862388259
4000,7.78461251644238,8.13312030631668,8.50048359556548,7.70405138152408,8.38717912229217
4001,5.87602900246477,4.87687547319334,5.35535859207164,5.76555273271618,6.65775609138584
84823,6.19857507561777,4.95842301929032,6.18283267986301,7.05343077422005,6.98926881853576
4004,-4.11677746754951,-4.3412936604912,-6.64385618977472,-6.64385618977472,-6.64385618977472
4005,3.09449548907748,3.75383608068609,0.834463194924906,1.37029696385169,1.57511061026603
55885,0.817077668614213,-5.69593211832377,-2.73197505973008,-1.89653281173306,-3.79087480405937
8543,2.88135641121257,1.71970233576612,1.9371312007875,1.98325242934464,2.28635986338036
4008,5.91663995172222,5.36185917294844,6.07991946064989,4.96413724104218,5.35596688386879
25802,3.76669363104064,0.402886771430895,1.47779361257205,1.7150662109614,0.65738180181179
442721,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.30747307562897,-6.64385618977472
56203,-0.875671722242202,0.0921241571230218,-3.73358657914248,-2.71947947182018,-1.73992958268794
22853,3.61010657661735,1.66044979834002,3.11370664080383,3.33216978785848,2.92320990401917
114783,2.07990956207588,2.52744535456393,2.20303756776951,2.49714578133588,0.990161243600076
4009,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-2.65351705071749
4010,-3.83869771601216,-6.64385618977472,-4.76057288998803,-5.25142258038534,-4.10185690345899
348801,-0.00387546721037161,-2.37260949360085,-0.990576079199187,0.19970690238575,-1.14033814934465
4012,1.98559197669148,0.164414903707758,1.96731047550806,1.61568134011779,1.69559310462618
84708,3.99368463806024,2.12276326425088,2.76616871992326,1.60914629608313,2.97986485267638
222484,3.87267972479826,3.79776379664349,3.76685845681546,3.16824447074333,4.37732646243943
100009676,1.23053473626789,0.491557764367897,0.84191532079923,1.16287280478685,0.105292696121918
100101266,-1.35578219057132,-3.38328898298468,-3.29717914284296,-2.74831142210455,-1.51643677696931
100101938,-5.608543437552,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100124692,2.28842506944057,-2.17690891576999,-0.76435225304487,1.22239753106977,-1.64624946534445
100125556,1.49068214487208,2.35480157838997,2.02155186191945,3.39399589583685,-0.339360440702073
100126784,-2.49913835531449,-5.72977750014331,-5.27474934625523,-4.40947602571004,-5.64017803370906
100127888,1.12018698066704,2.77314079588777,2.19415644242181,1.18643968350747,2.61731545149433
100128023,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.79930402543353,-4.49448650254847
100128076,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100128164,-4.08592334624221,-5.60499772133305,-6.64385618977472,-5.62101175376203,-5.54044448974524
100128191,1.17359404327003,0.243793134178222,0.512806959321178,1.13967821114498,1.13746590409579
100128239,-2.0693726765501,-1.26154631120105,-6.64385618977472,-3.3947583348637,-2.21703982129921
100128288,0.584038268457632,0.595956989571821,-0.4174343058341,-0.640050388171874,-1.90453299391726
100128292,-1.50853590187858,-1.94214773552582,-2.57215766361846,-2.47402833932147,-2.32802030830278
100128542,-1.00251332332646,-0.709365071002396,-6.64385618977472,-3.25262667263513,-6.64385618977472
100128554,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100128573,-2.14019631316049,-0.659580098099986,-1.79453007307445,-1.92284031396681,-1.77974200584312
100128640,-0.77442034142838,0.0209621732890859,-1.26790084451141,-0.424330782671869,-1.82284032335211
100128675,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.25461768202698,-4.47022733677941
100128788,-1.31029770188391,-2.05154758085238,-1.5818503824371,-0.984362653629474,-1.37479270109877
100128811,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100128822,2.75087668784096,3.6713481499054,2.65658147764203,1.21717205949016,3.13390628806567
100128842,0.921675247638135,-0.042809073397271,-0.0957691802002014,-0.70184707915341,-0.211130997105982
100128977,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100129034,4.48079089287429,3.90487151572988,4.24971531716771,3.81672039018705,4.01285653672166
100129055,-4.69201255264289,-6.64385618977472,-6.64385618977472,-4.91288004756952,-6.64385618977472
100129066,-6.64385618977472,-4.62267384949634,-4.07538675995168,-6.64385618977472,-3.19035722204113
100129387,1.26465683937267,0.417212380254816,1.64971434948841,0.96563326957236,0.946837090072982
100129534,1.12895230672001,2.19172473313113,-0.452828236018554,0.504970391317212,0.210976705125522
100129550,0.743580812684644,1.10034154564618,0.67619837661617,0.525025613232825,-0.450259963407568
100129637,2.40354538098312,3.24854676812972,2.01829408915873,2.19106538807354,2.41293703845233
100129716,-3.2353724823939,-2.00599287470639,-1.18962137504079,-2.38575417393078,-1.89207975110456
100129726,-1.66764488403945,0.168296979037464,-2.48219134976199,-2.70719294072578,-0.970592178211893
100129935,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100130015,1.13546755289025,1.72633452978313,-0.103641631329966,0.652247688401354,1.38057210143247
100130093,0.82242133999399,0.751604888975504,-0.246058695508317,0.667901635556989,-0.268900800896634
100130148,-6.64385618977472,-5.58229802304996,-6.64385618977472,-6.64385618977472,-6.64385618977472
100130238,-3.46573964567406,-1.72795648699277,-2.23605138496233,-3.10824329722756,-1.82549041770512
100130264,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100130274,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100130331,-2.32454657411408,-2.88171591021103,-2.35023623130694,-4.29572476259898,-3.47906823326178
100130386,-6.64385618977472,-4.80835542141553,-4.28044424426171,-5.47171469049244,-4.72190986616536
100130522,-2.20997590477264,-3.93139433224728,-1.15153972680313,0.668684346885736,-1.04629105129494
100130557,0.925863454964246,0.730320846358617,0.733470621174047,-0.305487611507873,0.579521277314987
100130581,0.940617366303708,1.03076273767302,0.390324956301349,1.38603679504937,0.547248892705487
100130691,0.89494812271249,-0.849097081754005,-0.666601035790031,-0.124464234908523,-1.24696387318235
100130776,3.38616846629913,3.71748948324689,3.17176939813749,3.4987626178642,2.86762750784135
100130872,1.5046782241589,1.78934675208541,1.61532430291849,0.462085221177646,0.972381712559329
100130932,2.67831932015398,2.10574189608667,2.33105272584642,2.41803527035362,2.50423935167979
100130933,3.01317702612812,2.61787228948276,2.76749188114026,2.3223791643701,2.13233569245426
100130987,-0.450230999232964,1.99851405695899,1.1356830503549,1.38799601127163,-0.0852634171721702
100131193,0.90545357936645,2.24904867680927,0.29463181413258,1.96201373865832,0.377810299715619
100131434,1.51491485589582,2.15909296558941,2.00756917827837,1.28983352911517,0.9484077916855
100131496,-2.702224675368,-4.19481840054568,-4.10908191786298,-3.3659698195747,-2.2964218069885
100131551,-4.33852893095578,-5.58123797337353,-2.97516674293158,-2.76991639162448,-4.45824675282611
100131691,-0.480848209510049,0.467603486032806,0.539363317110447,0.357924219189323,-0.486937762706192
100131726,-6.64385618977472,-2.30686547774298,-6.64385618977472,-6.64385618977472,-3.14798457205447
100132111,-0.830025523216653,-2.47735153444062,-0.658323920628651,-2.17795180635745,-3.81540209223217
100132215,-0.440910291285481,-1.11485569454417,-0.935215840452212,-0.398238947439344,-0.855572468229745
100132247,2.51956748855018,3.60693562782124,1.14777281891821,3.44693243628336,3.16101007493511
100132287,3.47809444924069,2.50130928956728,2.98697806397057,3.37247464287858,2.31422353085967
100132288,4.15187971935931,2.18578482601079,2.51844930739382,-2.17769454550288,2.48727492431213
100132354,1.0456240943344,-3.86451106947179,-6.64385618977472,-2.2501504507933,-2.10323731862693
100132707,2.28688613252956,1.38684121079748,1.19520193956292,1.47965938891815,0.9692929303925
100132724,-2.51459606025532,-3.9510987543761,-4.96383853981166,-4.32222848706014,-3.33663754757298
100132831,-4.28374460607553,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100132832,-1.40905032452212,-1.48842672549683,-1.91878921236153,-1.25145526184569,-1.86673648091381
100133050,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.91094479281147,-6.64385618977472
100133161,0.0909556620783325,-0.388213851071988,-0.0829976260459395,0.88488180807206,-1.40403065688974
100133308,-6.64385618977472,-6.64385618977472,-1.61907311018408,-6.64385618977472,-4.00668719673829
100133331,2.14028031344152,1.27004443786417,1.59453898072975,1.4183189254084,0.968727276265142
100133469,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100133545,-1.67890468294337,-2.40554558863526,-3.8875479965136,-0.732231553586941,2.0945156561646
100133612,2.17307699829731,2.68962647609976,-0.370804247598792,-1.16919119933131,1.98148682391199
100133669,-3.62104022849205,-6.64385618977472,-6.64385618977472,-2.81887475825367,-6.64385618977472
100133893,-3.45281622869121,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.60221009983102
100133920,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100133957,0.7442056229152,0.171615273665123,-0.169967536947269,0.817108980815462,-0.0338056406093571
100133985,1.31632534557184,-1.13074425071694,-2.24082544278988,-1.66291211771277,-0.278407764773457
100133991,2.04570483321239,1.4990617052934,1.60342567315581,1.52129979458193,1.33564050838601
100134229,4.52169872609824,4.42928452034052,3.96176971662915,3.5102878698342,3.6094110913622
100134259,-3.02874199010701,-4.60250379520897,-2.70359679368194,-3.87997648296714,-3.74872149847913
100134368,-1.71675697943028,-0.946296194223976,-3.0989725321063,-2.29541797637637,-1.3474534362266
100134713,0.383054224388674,0.296008954148358,0.514713771939806,-0.171069510836644,-0.0528358772650545
100134868,-0.183870296859965,-0.367737918252089,-1.92614997835355,-1.66046277420238,-1.32427947516671
100144603,1.01182760459944,-0.0394402362698396,0.266154029379693,0.940106670078737,-0.58377395699653
100144604,-2.51760664386968,-6.64385618977472,-1.94024445698689,-5.11036749868787,-5.00805460263748
100169752,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100170939,2.149154100511,0.14523203716388,1.16525643514877,0.34747539961563,1.79312356256401
100188947,0.36902444389607,-6.64385618977472,-6.64385618977472,-4.46381049746597,-2.96866826370479
100188949,-1.39509970108306,1.73787272081379,-1.46709315484645,-2.86054655871463,-2.96198654814736
100189589,-4.38416510892822,-2.58341886982385,-4.04542376173668,-6.64385618977472,-6.64385618977472
100190938,0.659967341832837,0.2521149397029,-3.8797625306293,-2.55387122861677,-1.71104965121137
100190939,3.82401473047625,4.60171856803601,4.02553683058257,3.27272325837513,5.27138040745385
100190940,4.92884575222907,-1.85190785995382,2.13277614251263,1.49420952507367,3.00000464092542
100190986,2.7060524310543,2.91750855082801,2.42715267120594,3.04252613922396,3.31524519247643
100192378,-4.8642114256528,-6.64385618977472,-6.64385618977472,-5.07830366956555,-6.64385618977472
100192379,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100192426,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100216001,-2.61380609446827,-1.92322226059916,-3.80241348844825,0.25617175104732,-3.94774356564054
100216545,1.51069292769784,2.29150466734901,0.609194721949766,1.25598148231884,1.66288536654241
100233209,-0.0902336902932776,-3.1058096904428,-2.30254193428503,-2.84190611274172,-2.4510968051811
100240726,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.02833998703964,-6.64385618977472
100240734,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100240735,-3.14839215703636,-4.25388628445017,-3.68791435946442,-6.64385618977472,-6.64385618977472
100268168,-1.87230422651376,-2.34046386595857,-3.21621623229122,-1.48568528604271,-1.57464730821264
100270710,4.65806386152696,6.11675285163777,5.75361461455232,5.86330435732569,4.16823828401719
100270746,1.04696699690254,2.00399373964372,1.22071423621166,1.02918456379598,1.92040263120821
100270804,1.4029817155109,2.12265410477678,-1.01012890889131,-0.16912257161386,0.228678976640594
100271722,-0.540699715655107,1.0259848004059,-1.23135124116978,0.64327442072154,-0.871873188017258
100271831,2.9836064751203,4.11125582094943,4.07414466753165,4.19560774036234,4.04049184414505
100271832,-6.64385618977472,-3.53365137745519,-6.64385618977472,-6.64385618977472,-4.73726847447087
100271836,2.8799571177029,2.34241300354513,2.56436410242525,3.20931749255236,3.29123618098902
100272146,1.15682156751828,1.51333385383458,-0.267532463326088,0.952492224318512,0.428932285068588
100272216,-0.941268945244156,-3.43594687230014,-3.10507278227881,-3.46901544622845,-2.27548754795314
100272217,0.536561621751768,0.990775580284647,-1.26983611137416,-0.367916293681728,-0.274198672974587
100272228,0.415834019053335,2.20888653124296,0.34616913303834,0.975375163262782,0.495180686791268
100286793,3.95243302199828,2.21181061596923,1.64572471370832,2.32245803546564,2.51469662322777
100286844,-0.193378264728557,-1.16674863078792,-1.03442867527872,-0.981062462039172,-3.00403674794468
100287227,-2.00173232631068,-0.938893400933491,-3.09300466899268,-3.52727680435033,-2.34944939049331
100287704,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100287718,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
100288778,6.23475090866096,6.06311471872236,5.03235312022288,4.22140459411545,4.90039342908183
100289341,-0.531808757900137,1.24857812310311,-0.0773872280743963,-0.440625295598657,0.535532384218147
100302401,-1.03471750328043,-0.975904820643772,-1.05694021168787,-1.52291941834792,-1.88471543467834
100302640,-6.64385618977472,-1.97516612627547,-6.64385618977472,-5.51731260371105,-6.64385618977472
100302650,-0.702324228856029,-0.435335236094263,-2.24374146048596,-1.67008498513804,-0.205556392678207
100303728,0.510071351422821,0.343019386461076,-1.82753590658976,-0.693956762084411,-1.81467358419031
113230,4.91295734591187,5.80070185159811,5.95280893025609,3.56015602900389,4.24150401437841
115110,2.52321719462763,4.71582367561065,3.53101847933228,3.17174530207959,1.76897064712174
116437,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.72584740569594,-4.67350304104958
121838,-5.28695422670068,-5.44656471801789,-5.01776769138066,-6.64385618977472,-6.64385618977472
